"name","state","fips","pop2010","pop2000","age_under_5","age_under_18","age_over_65","female","white","black","native","asian","pac_isl","two_plus_races","hispanic","white_not_hispanic","no_move_in_one_plus_year","foreign_born","foreign_spoken_at_home","hs_grad","bachelors","veterans","mean_work_travel","housing_units","home_ownership","housing_multi_unit","median_val_owner_occupied","households","persons_per_household","per_capita_income","median_household_income","poverty","private_nonfarm_establishments","private_nonfarm_employment","percent_change_private_nonfarm_employment","nonemployment_establishments","firms","black_owned_firms","native_owned_firms","asian_owned_firms","pac_isl_owned_firms","hispanic_owned_firms","women_owned_firms","manufacturer_shipments_2007","mercent_whole_sales_2007","sales","sales_per_capita","accommodation_food_service","building_permits","fed_spending","area","density","smoking_ban"
"Barrow County","Georgia",13013,69367,46144,8.4,28.2,9.3,50.7,78.8,11.4,0.3,3.4,NA,2.3,8.7,74.6,85.6,6.7,10.7,78.9,14.9,4962,31.7,26400,76.7,7,138900,23045,2.87,20882,48958,12.6,1038,12167,27.4,4869,6370,NA,NA,NA,NA,NA,30.2,768413,466296,660898,9839,125078,62,328391,160.31,432.7,"none"
"Barry County","Michigan",26015,59173,56755,6,24.4,14.6,49.8,96.9,0.4,0.5,0.4,NA,1.3,2.3,95.5,90.9,1.2,2.9,90.5,16.6,5502,27.1,27010,84.5,6.3,147300,22843,2.6,24493,51869,8.9,929,9634,-17.9,3538,3906,NA,NA,NA,NA,NA,29.7,977390,72312,276150,4676,32312,84,279859,553.09,107,"none"
"Barry County","Michigan",26015,59173,56755,6,24.4,14.6,49.8,96.9,0.4,0.5,0.4,NA,1.3,2.3,95.5,90.9,1.2,2.9,90.5,16.6,5502,27.1,27010,84.5,6.3,147300,22843,2.6,24493,51869,8.9,929,9634,-17.9,3538,3906,NA,NA,NA,NA,NA,29.7,977390,72312,276150,4676,32312,84,279859,553.09,107,"none"
"Barry County","Missouri",29009,35597,34010,6.4,24.3,17.6,50.4,92.1,0.3,0.9,1.3,NA,1.9,7.7,88.5,84.3,4,8.3,79.7,12.4,3365,22.2,17523,74.9,7.5,101600,14256,2.49,19363,36143,17.1,751,14082,1.5,2229,3318,NA,1.3,NA,NA,1.3,28.5,1409848,134759,413782,11466,25785,22,284761,778.25,45.7,"none"
"Barry County","Missouri",29009,35597,34010,6.4,24.3,17.6,50.4,92.1,0.3,0.9,1.3,NA,1.9,7.7,88.5,84.3,4,8.3,79.7,12.4,3365,22.2,17523,74.9,7.5,101600,14256,2.49,19363,36143,17.1,751,14082,1.5,2229,3318,NA,1.3,NA,NA,1.3,28.5,1409848,134759,413782,11466,25785,22,284761,778.25,45.7,"none"
"Bartholomew County","Indiana",18005,76794,71435,6.8,25.2,14,50.6,89.6,1.8,0.3,3.4,NA,1.6,6.2,87,83.6,7,7.8,89.2,26.7,5603,19.8,33098,72.5,15.1,133100,29856,2.5,26860,52742,10.4,1893,40133,4.1,4008,5856,0.8,NA,2.7,NA,NA,28.8,4843890,747332,1075239,14399,139684,131,598115,406.91,188.7,"none"
"Barton County","Kansas",20009,27674,28205,7.2,24.5,16.9,50.9,88.8,1.4,0.5,0.2,0.1,2,13.3,83.4,84.8,6.4,11.3,85.6,20.5,2155,15.3,12696,74.1,8.1,71000,11472,2.36,23688,43763,12.2,982,10662,-1.2,2039,3046,NA,NA,NA,NA,NA,18.8,561411,NA,339355,12254,35379,7,194058,895.4,30.9,"none"
"Barton County","Kansas",20009,27674,28205,7.2,24.5,16.9,50.9,88.8,1.4,0.5,0.2,0.1,2,13.3,83.4,84.8,6.4,11.3,85.6,20.5,2155,15.3,12696,74.1,8.1,71000,11472,2.36,23688,43763,12.2,982,10662,-1.2,2039,3046,NA,NA,NA,NA,NA,18.8,561411,NA,339355,12254,35379,7,194058,895.4,30.9,"none"
"Barton County","Missouri",29011,12402,12541,6.7,25.9,17.2,50.7,95,0.4,1.1,0.2,0,2.5,1.9,94.4,89.2,0.8,2.1,84.8,13.2,1192,21.6,5600,75.8,6.8,84000,4984,2.52,19117,39573,15.7,274,2783,-38.3,944,1264,NA,NA,NA,NA,NA,28.2,174302,76001,135142,10623,8445,7,107829,591.92,21,"none"
"Barton County","Missouri",29011,12402,12541,6.7,25.9,17.2,50.7,95,0.4,1.1,0.2,0,2.5,1.9,94.4,89.2,0.8,2.1,84.8,13.2,1192,21.6,5600,75.8,6.8,84000,4984,2.52,19117,39573,15.7,274,2783,-38.3,944,1264,NA,NA,NA,NA,NA,28.2,174302,76001,135142,10623,8445,7,107829,591.92,21,"none"
"Bartow County","Georgia",13015,100157,76019,7,26.8,10.6,50.6,82.7,10.2,0.4,0.7,NA,2.1,7.7,79.7,83.6,5.1,7.2,78.3,16.5,6582,28,39823,72.4,12.6,146800,34301,2.81,22241,49216,14,1905,27795,4.7,7538,9679,7,NA,2.5,NA,NA,28.2,3723604,648966,1177422,12699,140737,144,471471,459.54,217.9,"none"
"Bastrop County","Texas",48021,74171,57733,6.8,26.2,11.5,48.8,73.8,7.8,1,0.7,0.1,2.9,32.6,57.2,88,10.3,24.6,80.6,17.9,6961,33.9,29316,79,5.3,119800,25214,2.79,22918,51829,14.1,1029,10883,50.2,5192,5912,NA,NA,NA,NA,13.2,23.6,238609,51614,684655,9485,115125,33,396333,888.15,83.5,"none"
"Bates County","Missouri",29013,17049,16653,6.6,25,17.7,50.7,96.6,0.9,0.6,0.2,NA,1.4,1.6,95.6,87.9,0.9,2,83.1,11.7,1449,28,7842,74.8,7.6,102000,6605,2.55,19056,38882,17.4,356,2799,-8.3,1153,1459,NA,NA,NA,NA,NA,NA,0,77442,135422,7994,12312,22,141478,836.69,20.4,"none"
"Bath County","Kentucky",21011,11591,11085,7.1,24.7,14.7,50.4,96.4,1.3,0.3,NA,0.1,1.1,1.4,96,83.4,0.3,1.3,72.2,13.2,660,27.2,5405,80.6,6.8,70100,4338,2.61,15487,30458,29.6,136,1179,-20.1,809,878,NA,NA,NA,NA,NA,NA,0,0,51512,4474,NA,0,117164,278.79,41.6,"none"
"Bath County","Kentucky",21011,11591,11085,7.1,24.7,14.7,50.4,96.4,1.3,0.3,NA,0.1,1.1,1.4,96,83.4,0.3,1.3,72.2,13.2,660,27.2,5405,80.6,6.8,70100,4338,2.61,15487,30458,29.6,136,1179,-20.1,809,878,NA,NA,NA,NA,NA,NA,0,0,51512,4474,NA,0,117164,278.79,41.6,"none"
"Bath County","Virginia",51017,4731,5048,3.3,17,22.2,49.5,93.7,4.7,0.1,0.1,0,0.8,2.1,92.2,93.2,1.5,1.4,79.2,11.5,336,31.4,3270,87,0.9,129700,2025,2.34,22083,50589,10.3,137,1764,134.9,325,399,NA,NA,NA,NA,NA,NA,0,1524,20958,4498,NA,25,45058,529.16,8.9,"none"
"Bath County","Virginia",51017,4731,5048,3.3,17,22.2,49.5,93.7,4.7,0.1,0.1,0,0.8,2.1,92.2,93.2,1.5,1.4,79.2,11.5,336,31.4,3270,87,0.9,129700,2025,2.34,22083,50589,10.3,137,1764,134.9,325,399,NA,NA,NA,NA,NA,NA,0,1524,20958,4498,NA,25,45058,529.16,8.9,"none"
"Baxter County","Arkansas",5005,41513,38386,4.9,18.1,28.1,51.8,96.9,0.2,0.6,0.4,NA,1.5,1.7,96,81.8,1.9,2.7,83.7,14.5,6248,17.1,22580,76.6,10.1,118400,18744,2.17,21513,35606,15.5,1121,11156,-6.2,3168,4635,NA,NA,0.6,NA,NA,22.8,550061,NA,486791,11633,60260,17,392298,554.28,74.9,"none"
"Bay County","Michigan",26017,107771,110157,5.8,22.2,16.2,51.1,94.1,1.6,0.5,0.5,NA,2.2,4.7,91.2,87.1,1.5,3.8,87.4,18,9724,20.9,48220,79.8,14.8,107800,44345,2.41,23049,44659,13.2,2315,30816,-12.8,5332,7382,NA,1.5,0.6,NA,1.9,30,1107212,NA,1301043,12117,134694,54,867855,442.3,243.7,"partial"
"Bay County","Michigan",26017,107771,110157,5.8,22.2,16.2,51.1,94.1,1.6,0.5,0.5,NA,2.2,4.7,91.2,87.1,1.5,3.8,87.4,18,9724,20.9,48220,79.8,14.8,107800,44345,2.41,23049,44659,13.2,2315,30816,-12.8,5332,7382,NA,1.5,0.6,NA,1.9,30,1107212,NA,1301043,12117,134694,54,867855,442.3,243.7,"none"
"Bay County","Florida",12005,168852,148217,6.3,22,14.5,50.5,82.2,10.8,0.7,2,0.1,3.1,4.8,79.2,78.7,5.4,7.7,86.3,20.4,22640,20.9,99650,66,30.3,175500,68807,2.36,25033,47770,12.4,4510,54350,0.8,10956,15465,NA,NA,NA,0.3,2.7,29,1254295,644966,2471968,15138,480359,309,2347564,758.46,222.6,"partial"
"Bay County","Florida",12005,168852,148217,6.3,22,14.5,50.5,82.2,10.8,0.7,2,0.1,3.1,4.8,79.2,78.7,5.4,7.7,86.3,20.4,22640,20.9,99650,66,30.3,175500,68807,2.36,25033,47770,12.4,4510,54350,0.8,10956,15465,NA,NA,NA,0.3,2.7,29,1254295,644966,2471968,15138,480359,309,2347564,758.46,222.6,"none"
"Bayfield County","Wisconsin",55007,15014,15013,4.4,19,20.7,48.6,86.7,0.3,9.6,0.3,NA,2.9,1.1,86.3,90.6,1.8,4.3,91.8,26.8,1779,22.7,12999,81.8,7.2,157300,6990,2.1,24028,43176,12.3,438,2261,-1.7,1531,2037,NA,2.3,NA,NA,NA,25.4,0,29592,107608,7164,34175,59,130645,1477.86,10.2,"none"
"Baylor County","Texas",48023,3726,4093,6.1,20.6,25.1,51.8,91.5,2,0.3,0.1,0.1,2.1,12.2,84.5,88,2.6,8.2,84.7,24.5,387,17.6,2665,71.5,5.8,64700,1657,2.28,22894,33459,17.3,119,1050,-19.3,285,NA,NA,NA,NA,NA,NA,NA,0,33840,27120,7026,3162,0,59872,867.48,4.3,"none"
"Beadle County","South Dakota",46005,17398,17023,7.5,24.2,17.3,49.7,89.7,0.8,1.1,3.6,NA,1.6,7.7,85.8,82,4.8,7.7,82.3,19.7,1582,12.4,8304,65.2,20.5,83400,7205,2.25,23409,40716,13.1,583,7055,11.6,1027,1804,NA,NA,NA,NA,NA,NA,298554,NA,245785,15595,20755,31,188677,1258.71,13.8,"partial"
"Bear Lake County","Idaho",16007,5986,6411,6.8,27.3,18.4,50.4,96.3,0.1,0.5,0.4,0,1.1,3.6,94.7,85.4,0.3,3.3,90.4,16.7,550,20.9,3914,80.9,7.5,135900,2538,2.37,19284,43374,13.9,130,1003,8.3,420,645,NA,NA,NA,NA,NA,NA,0,23383,58739,10031,NA,27,47263,974.79,6.1,"partial"
"Beaufort County","North Carolina",37013,47759,44958,5.8,22,18.4,51.8,68.2,25.6,0.4,0.3,NA,1.3,6.6,66.4,87.2,4.6,6.3,81.5,19,4572,26.8,24688,73.4,9.2,107000,20059,2.32,22728,40653,17.2,1179,13162,-14.9,3231,4127,NA,NA,NA,NA,NA,31.1,1215635,285445,573361,12504,49915,211,496789,827.19,57.7,"none"
"Beaufort County","North Carolina",37013,47759,44958,5.8,22,18.4,51.8,68.2,25.6,0.4,0.3,NA,1.3,6.6,66.4,87.2,4.6,6.3,81.5,19,4572,26.8,24688,73.4,9.2,107000,20059,2.32,22728,40653,17.2,1179,13162,-14.9,3231,4127,NA,NA,NA,NA,NA,31.1,1215635,285445,573361,12504,49915,211,496789,827.19,57.7,"comprehensive"
"Beaufort County","South Carolina",45013,162233,120937,6.8,21.2,20.4,50.6,71.9,19.3,0.3,1.2,0.1,2.1,12.1,66.1,80.8,9.6,13.3,90.6,37.4,18654,20.1,93023,70.7,23.9,290900,63459,2.33,32731,55286,10.5,4813,48918,3.7,12375,16367,7.4,NA,1.7,NA,2,25.5,223434,298190,2255071,15240,530485,244,1416915,576.28,281.5,"none"
"Beaufort County","South Carolina",45013,162233,120937,6.8,21.2,20.4,50.6,71.9,19.3,0.3,1.2,0.1,2.1,12.1,66.1,80.8,9.6,13.3,90.6,37.4,18654,20.1,93023,70.7,23.9,290900,63459,2.33,32731,55286,10.5,4813,48918,3.7,12375,16367,7.4,NA,1.7,NA,2,25.5,223434,298190,2255071,15240,530485,244,1416915,576.28,281.5,"comprehensive"
"Beauregard Parish","Louisiana",22011,35654,32986,6.9,26.1,13,49,82.2,13.1,1,0.6,NA,2.4,2.8,80.6,83,1.4,4.2,83.5,14.8,3804,31.4,15040,77.5,6.9,83400,12787,2.65,21543,45202,13.2,589,6877,4.9,1756,2283,NA,NA,1.8,NA,NA,29.6,NA,NA,317434,9128,19527,28,258934,1157.34,30.8,"partial"
"Beaver County","Oklahoma",40007,5636,5857,6.8,26.1,15.5,49.1,82.8,0.8,1.1,0.1,0,3.1,20.1,76.5,85,9.4,13.9,83.6,17.9,401,17,2670,72.8,3.9,66800,2213,2.48,23525,49743,12.4,169,1185,14.1,446,639,NA,NA,NA,NA,NA,30.8,0,9488,21953,4123,1224,0,40119,1814.67,3.1,"partial"
"Beaver County","Oklahoma",40007,5636,5857,6.8,26.1,15.5,49.1,82.8,0.8,1.1,0.1,0,3.1,20.1,76.5,85,9.4,13.9,83.6,17.9,401,17,2670,72.8,3.9,66800,2213,2.48,23525,49743,12.4,169,1185,14.1,446,639,NA,NA,NA,NA,NA,30.8,0,9488,21953,4123,1224,0,40119,1814.67,3.1,"partial"
"Beaver County","Oklahoma",40007,5636,5857,6.8,26.1,15.5,49.1,82.8,0.8,1.1,0.1,0,3.1,20.1,76.5,85,9.4,13.9,83.6,17.9,401,17,2670,72.8,3.9,66800,2213,2.48,23525,49743,12.4,169,1185,14.1,446,639,NA,NA,NA,NA,NA,30.8,0,9488,21953,4123,1224,0,40119,1814.67,3.1,"none"
"Beaver County","Pennsylvania",42007,170539,181412,5.3,20.5,18.6,51.8,91.2,6.3,0.1,0.4,NA,1.7,1.2,90.4,89.4,1.9,4.5,89.6,19.2,17135,24.8,78211,75.2,17.3,112400,70350,2.38,24168,46190,11.1,3433,47878,-3.4,8361,11685,3,NA,NA,NA,NA,26.5,4708830,1180098,1555258,8989,156309,337,1541327,434.71,392.3,"partial"
"Beaver County","Pennsylvania",42007,170539,181412,5.3,20.5,18.6,51.8,91.2,6.3,0.1,0.4,NA,1.7,1.2,90.4,89.4,1.9,4.5,89.6,19.2,17135,24.8,78211,75.2,17.3,112400,70350,2.38,24168,46190,11.1,3433,47878,-3.4,8361,11685,3,NA,NA,NA,NA,26.5,4708830,1180098,1555258,8989,156309,337,1541327,434.71,392.3,"partial"
"Beaver County","Pennsylvania",42007,170539,181412,5.3,20.5,18.6,51.8,91.2,6.3,0.1,0.4,NA,1.7,1.2,90.4,89.4,1.9,4.5,89.6,19.2,17135,24.8,78211,75.2,17.3,112400,70350,2.38,24168,46190,11.1,3433,47878,-3.4,8361,11685,3,NA,NA,NA,NA,26.5,4708830,1180098,1555258,8989,156309,337,1541327,434.71,392.3,"none"
"Beaver County","Utah",49001,6629,6005,9.3,33.9,12.6,48.6,89,0.2,1.1,1.1,0.3,1.4,10.8,86,87.2,5.4,7.8,90.3,10.4,391,13.3,2908,76.7,11.7,150200,2091,2.94,16131,41514,17.9,174,1447,12.8,427,710,NA,NA,NA,NA,NA,NA,0,0,89663,14776,12753,19,62923,2589.88,2.6,"partial"
"Beaver County","Utah",49001,6629,6005,9.3,33.9,12.6,48.6,89,0.2,1.1,1.1,0.3,1.4,10.8,86,87.2,5.4,7.8,90.3,10.4,391,13.3,2908,76.7,11.7,150200,2091,2.94,16131,41514,17.9,174,1447,12.8,427,710,NA,NA,NA,NA,NA,NA,0,0,89663,14776,12753,19,62923,2589.88,2.6,"partial"
"Beaver County","Utah",49001,6629,6005,9.3,33.9,12.6,48.6,89,0.2,1.1,1.1,0.3,1.4,10.8,86,87.2,5.4,7.8,90.3,10.4,391,13.3,2908,76.7,11.7,150200,2091,2.94,16131,41514,17.9,174,1447,12.8,427,710,NA,NA,NA,NA,NA,NA,0,0,89663,14776,12753,19,62923,2589.88,2.6,"none"
"Beaverhead County","Montana",30001,9246,9202,5.3,20.1,16.9,48.8,94.8,0.2,1.4,0.4,NA,1.6,3.7,92.7,84,2.5,6.4,91.8,30.4,1110,13.7,5273,64.7,7.8,169700,3918,2.26,21110,38264,15,363,2238,5.3,858,1324,NA,NA,NA,NA,NA,NA,0,24333,122910,13877,16054,13,86164,5541.62,1.7,"partial"
"Becker County","Minnesota",27005,32504,30000,6.7,24.6,17.3,49.8,88.4,0.4,7.6,0.4,NA,3,1.2,87.8,88.5,1.3,3.9,90,21.3,3375,21.8,18784,79.2,10.2,166800,13345,2.38,24385,46056,11.2,974,11808,-28.2,2800,3637,NA,2.3,NA,NA,NA,22.5,284757,88443,373467,11723,43449,157,310519,1315.2,24.7,"comprehensive"
"Beckham County","Oklahoma",40009,22119,19799,7.7,24.1,12.7,46.5,85,4,2.8,0.8,NA,2.8,11.8,78.9,79.8,3.5,7.2,80.3,14.7,1514,17.2,9647,65.1,13.6,86100,7778,2.67,21144,43642,16,816,9172,57.6,1777,2613,NA,6.5,NA,NA,3.3,23.3,0,146699,523567,25187,39226,20,171614,901.81,24.5,"none"
"Bedford County","Virginia",51019,68676,60371,4.9,22.3,16.2,50.4,91.4,5.7,0.3,1,NA,1.2,1.6,90.3,90.3,1.8,3.4,85,24.2,6854,26.1,31937,84.5,3.8,187200,27150,2.49,27732,54110,8.7,1413,11967,38.8,4326,5647,NA,NA,NA,NA,0.7,23.3,785359,368955,466545,7029,27892,317,372634,753.02,91.2,"partial"
"Bedford County","Virginia",51019,68676,60371,4.9,22.3,16.2,50.4,91.4,5.7,0.3,1,NA,1.2,1.6,90.3,90.3,1.8,3.4,85,24.2,6854,26.1,31937,84.5,3.8,187200,27150,2.49,27732,54110,8.7,1413,11967,38.8,4326,5647,NA,NA,NA,NA,0.7,23.3,785359,368955,466545,7029,27892,317,372634,753.02,91.2,"none"
"Bedford County","Virginia",51019,68676,60371,4.9,22.3,16.2,50.4,91.4,5.7,0.3,1,NA,1.2,1.6,90.3,90.3,1.8,3.4,85,24.2,6854,26.1,31937,84.5,3.8,187200,27150,2.49,27732,54110,8.7,1413,11967,38.8,4326,5647,NA,NA,NA,NA,0.7,23.3,785359,368955,466545,7029,27892,317,372634,753.02,91.2,"none"
"Bedford County","Pennsylvania",42009,49762,49984,5.3,21.6,19,50.4,98,0.5,0.2,0.2,NA,0.8,0.9,97.5,91.2,0.6,2.3,83.9,12.5,4722,26.9,23954,79.7,7.9,112800,19913,2.49,20545,40249,13.5,1098,13043,-12,3279,4459,NA,NA,NA,NA,NA,NA,728654,295488,581577,11712,70289,108,407092,1012.3,49.2,"partial"
"Bedford County","Pennsylvania",42009,49762,49984,5.3,21.6,19,50.4,98,0.5,0.2,0.2,NA,0.8,0.9,97.5,91.2,0.6,2.3,83.9,12.5,4722,26.9,23954,79.7,7.9,112800,19913,2.49,20545,40249,13.5,1098,13043,-12,3279,4459,NA,NA,NA,NA,NA,NA,728654,295488,581577,11712,70289,108,407092,1012.3,49.2,"none"
"Bedford County","Pennsylvania",42009,49762,49984,5.3,21.6,19,50.4,98,0.5,0.2,0.2,NA,0.8,0.9,97.5,91.2,0.6,2.3,83.9,12.5,4722,26.9,23954,79.7,7.9,112800,19913,2.49,20545,40249,13.5,1098,13043,-12,3279,4459,NA,NA,NA,NA,NA,NA,728654,295488,581577,11712,70289,108,407092,1012.3,49.2,"none"
"Bedford County","Tennessee",47003,45058,37586,7.6,26.8,12.9,50.4,81.8,7.9,0.4,0.8,0.1,2.1,11.3,78.5,89,7.8,10.8,74.2,12.8,3131,25,18360,68.6,8.8,114400,16005,2.69,18471,38550,21.7,739,11770,-13.4,2905,3958,NA,NA,NA,NA,2.7,20.6,1047294,NA,340609,7649,35265,127,278664,473.64,95.1,"partial"
"Bedford County","Tennessee",47003,45058,37586,7.6,26.8,12.9,50.4,81.8,7.9,0.4,0.8,0.1,2.1,11.3,78.5,89,7.8,10.8,74.2,12.8,3131,25,18360,68.6,8.8,114400,16005,2.69,18471,38550,21.7,739,11770,-13.4,2905,3958,NA,NA,NA,NA,2.7,20.6,1047294,NA,340609,7649,35265,127,278664,473.64,95.1,"none"
"Bedford County","Tennessee",47003,45058,37586,7.6,26.8,12.9,50.4,81.8,7.9,0.4,0.8,0.1,2.1,11.3,78.5,89,7.8,10.8,74.2,12.8,3131,25,18360,68.6,8.8,114400,16005,2.69,18471,38550,21.7,739,11770,-13.4,2905,3958,NA,NA,NA,NA,2.7,20.6,1047294,NA,340609,7649,35265,127,278664,473.64,95.1,"none"
"Bee County","Texas",48025,31861,32359,6.1,21.9,10.8,40.2,78.8,8.1,0.5,0.6,NA,2.3,56.2,34.4,77.8,4.7,38.8,69.5,9.2,2360,20.3,10649,67,11.5,73200,8485,2.65,14188,40278,19,449,4906,11.7,1355,1972,2.1,NA,NA,NA,NA,NA,0,NA,247136,7619,25513,9,232411,880.24,36.2,"none"
"Belknap County","New Hampshire",33001,60088,56325,5.1,20.8,16.7,50.9,96.6,0.5,0.2,1.2,NA,1.3,1.2,95.8,88.7,3.3,4.5,89.5,26.9,6891,24.4,37386,76.9,17.4,232300,24942,2.35,28517,54929,8.6,1870,21721,-2.1,5447,7187,NA,NA,0.8,NA,NA,23.7,687068,NA,1348651,22099,151572,178,455079,400.23,150.1,"partial"
"Bell County","Texas",48027,310235,237974,9.1,28.4,8.7,50.5,61.4,21.5,0.8,2.8,0.8,5,21.6,50.7,73.3,8.3,17.7,88.6,21.2,39775,18.7,125470,58.2,27.6,113800,101433,2.8,22722,48618,14.1,4698,81198,7.9,12992,16333,9.1,1,NA,NA,8.7,NA,1924972,4202739,3349957,12035,401438,1914,8688950,1051.02,295.2,"none"
"Bell County","Texas",48027,310235,237974,9.1,28.4,8.7,50.5,61.4,21.5,0.8,2.8,0.8,5,21.6,50.7,73.3,8.3,17.7,88.6,21.2,39775,18.7,125470,58.2,27.6,113800,101433,2.8,22722,48618,14.1,4698,81198,7.9,12992,16333,9.1,1,NA,NA,8.7,NA,1924972,4202739,3349957,12035,401438,1914,8688950,1051.02,295.2,"none"
"Bell County","Kentucky",21013,28691,30060,5.5,21.7,15.7,51.4,95.6,2.2,0.2,0.3,0,1.5,0.7,95.1,88.7,0.3,1.5,66,11.3,1797,21.5,13154,68.6,14,64500,10902,2.53,14627,24724,29.4,547,7261,-9.1,1381,1696,NA,NA,3.7,NA,NA,29.4,NA,196103,374889,12915,38133,22,265806,359,79.9,"none"
"Bell County","Kentucky",21013,28691,30060,5.5,21.7,15.7,51.4,95.6,2.2,0.2,0.3,0,1.5,0.7,95.1,88.7,0.3,1.5,66,11.3,1797,21.5,13154,68.6,14,64500,10902,2.53,14627,24724,29.4,547,7261,-9.1,1381,1696,NA,NA,3.7,NA,NA,29.4,NA,196103,374889,12915,38133,22,265806,359,79.9,"none"
"Belmont County","Ohio",39013,70400,70226,5.1,19.7,17.6,49.6,94,4,0.1,0.4,NA,1.3,0.6,93.6,90.2,0.8,1.9,86.8,14.1,6744,24.8,32452,74.4,15.6,85200,29004,2.26,20266,38320,15.2,1464,19314,-0.8,2932,4815,NA,NA,NA,NA,NA,25.2,500855,NA,888815,12993,91234,13,576818,532.13,132.3,"comprehensive"
"Beltrami County","Minnesota",27007,44442,39650,7.6,25,12.9,50.1,75.1,0.6,20.3,0.7,0,3.1,1.5,74.4,84,2.6,5.9,89,29.1,3648,18.9,20527,72.6,13.7,143800,16759,2.49,21016,43394,19.9,1130,13762,8.4,2933,4667,NA,2.6,NA,NA,NA,19.5,279841,NA,627360,14510,65600,65,423376,2504.94,17.7,"comprehensive"
"Ben Hill County","Georgia",13017,17634,17484,7.9,26.5,14,52.1,59.2,34.6,0.3,0.7,NA,1.3,5.8,57.6,86.1,4.2,6.4,69.9,12.3,1335,20.2,7942,62.4,12.8,73100,6582,2.62,15529,30134,26.9,347,5431,-25.3,968,1372,14.2,NA,NA,NA,NA,27.8,NA,NA,224967,12693,20020,36,147973,250.12,70.5,"none"
"Benewah County","Idaho",16009,9285,9171,6.5,23.7,18.3,49,86.6,0.3,8.7,0.3,0.1,3.6,2.5,85.3,86.9,1.2,3.1,87.2,12.1,988,17.1,4629,74.2,5.8,123000,3840,2.39,18312,37500,15.2,246,2190,-14.6,504,596,NA,NA,NA,NA,NA,26.2,NA,6085,93862,10111,NA,19,103879,776.62,12,"partial"
"Bennett County","South Dakota",46007,3431,3574,10,34.7,11.2,50.9,33.7,0.1,61.5,0.4,0.1,4,2,33.3,90.2,0.6,21.2,73.1,15.7,265,22,1263,59.9,9.7,60200,1054,3.07,16153,32841,32.1,65,577,-1.7,221,253,NA,10.7,NA,NA,NA,18.2,0,NA,23956,7031,1821,1,34177,1184.71,2.9,"partial"
"Bennington County","Vermont",50003,37125,36994,5.1,20.5,18.8,51.6,96.6,0.8,0.3,0.7,NA,1.3,1.4,95.7,88.8,3.4,4.2,89.8,31.1,3747,17.6,20922,72.6,19.7,198800,15559,2.3,27962,47396,10.9,1496,14006,-17.6,3689,4812,NA,NA,NA,NA,0.6,24.8,571644,NA,833024,22861,106659,49,288524,674.98,55,"partial"
"Benson County","North Dakota",38005,6660,6964,9.8,33.6,12.8,49.3,43.4,0,55,NA,NA,1.4,1.2,43,93,1.1,2.6,80.2,9.8,413,16.2,2950,62.1,13.2,47800,2307,2.89,14545,30479,35.6,104,1071,-5.6,301,390,NA,19.2,NA,NA,NA,28.2,0,125074,20136,2928,2083,1,141758,1388.71,4.8,"partial"
"Bent County","Colorado",8011,6499,5998,4.4,16.9,13.7,34.3,79.2,7.6,2.4,1,0.1,1.9,30.5,59,73.8,4.6,18.8,80.4,13.2,671,23.2,2242,67.4,8.9,69400,1935,2.31,16505,36412,24,63,581,-49.1,224,331,NA,NA,NA,NA,NA,NA,0,NA,16419,2838,2990,0,56929,1512.86,4.3,"partial"
"Benton County","Arkansas",5007,221339,153406,8.1,27.9,12.2,50.7,82.6,1.3,1.7,2.9,0.3,2.7,15.5,76.6,80.9,9.5,14.8,84.2,25.9,16837,20.8,93084,70.1,15.6,155000,78947,2.63,25186,50434,11.7,5325,92837,37.6,14079,18799,0.9,1.3,2.3,NA,5.2,23.7,NA,NA,2390591,11332,295747,769,923179,847.36,261.2,"none"
"Benton County","Arkansas",5007,221339,153406,8.1,27.9,12.2,50.7,82.6,1.3,1.7,2.9,0.3,2.7,15.5,76.6,80.9,9.5,14.8,84.2,25.9,16837,20.8,93084,70.1,15.6,155000,78947,2.63,25186,50434,11.7,5325,92837,37.6,14079,18799,0.9,1.3,2.3,NA,5.2,23.7,NA,NA,2390591,11332,295747,769,923179,847.36,261.2,"none"
"Benton County","Arkansas",5007,221339,153406,8.1,27.9,12.2,50.7,82.6,1.3,1.7,2.9,0.3,2.7,15.5,76.6,80.9,9.5,14.8,84.2,25.9,16837,20.8,93084,70.1,15.6,155000,78947,2.63,25186,50434,11.7,5325,92837,37.6,14079,18799,0.9,1.3,2.3,NA,5.2,23.7,NA,NA,2390591,11332,295747,769,923179,847.36,261.2,"comprehensive"
"Benton County","Arkansas",5007,221339,153406,8.1,27.9,12.2,50.7,82.6,1.3,1.7,2.9,0.3,2.7,15.5,76.6,80.9,9.5,14.8,84.2,25.9,16837,20.8,93084,70.1,15.6,155000,78947,2.63,25186,50434,11.7,5325,92837,37.6,14079,18799,0.9,1.3,2.3,NA,5.2,23.7,NA,NA,2390591,11332,295747,769,923179,847.36,261.2,"comprehensive"
"Benton County","Arkansas",5007,221339,153406,8.1,27.9,12.2,50.7,82.6,1.3,1.7,2.9,0.3,2.7,15.5,76.6,80.9,9.5,14.8,84.2,25.9,16837,20.8,93084,70.1,15.6,155000,78947,2.63,25186,50434,11.7,5325,92837,37.6,14079,18799,0.9,1.3,2.3,NA,5.2,23.7,NA,NA,2390591,11332,295747,769,923179,847.36,261.2,"none"
